Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,64.312500,64.437500,61.687500,61.812500,35.768223,294400
2000-01-04,61.562500,62.187500,58.937500,59.437500,34.393906,472600
2000-01-05,59.437500,60.812500,59.312500,60.312500,34.900223,419500
2000-01-06,60.187500,61.625000,59.687500,60.812500,35.189568,266600
2000-01-07,60.937500,61.562500,60.375000,61.000000,35.298069,298400
2000-01-10,61.250000,62.687500,61.125000,61.750000,35.732071,212700
2000-01-11,62.000000,64.562500,62.000000,64.000000,37.034058,309500
2000-01-12,63.750000,63.812500,61.750000,61.750000,35.732071,357100
2000-01-13,62.000000,62.250000,61.250000,61.437500,35.551216,174500
2000-01-14,61.500000,62.187500,61.125000,61.187500,35.406559,239500
2000-01-18,60.000000,60.312500,59.250000,59.312500,34.321590,233500
2000-01-19,61.500000,63.187500,59.625000,59.625000,34.502411,548000
2000-01-20,59.875000,60.562500,59.125000,59.500000,34.430073,471900
2000-01-21,56.000000,58.000000,52.250000,57.500000,33.272781,2453200
2000-01-24,57.750000,59.937500,57.375000,57.937500,33.525909,894400
2000-01-25,57.937500,58.375000,51.750000,53.625000,31.030466,1122600
2000-01-26,55.062500,59.937500,55.000000,59.875000,34.647083,920900
2000-01-27,59.625000,60.250000,56.437500,56.687500,32.802620,895100
2000-01-28,55.375000,58.562500,55.375000,56.750000,32.838787,375500
2000-01-31,56.500000,58.750000,56.250000,58.250000,33.706757,391500
2000-02-01,58.250000,60.437500,58.250000,59.687500,34.538574,531500
2000-02-02,59.437500,59.500000,57.562500,57.625000,33.345108,468300
2000-02-03,57.562500,58.250000,57.062500,57.562500,33.308929,355000
2000-02-04,57.812500,58.187500,56.312500,56.375000,32.621777,300100
2000-02-07,56.375000,57.250000,55.000000,55.562500,32.151623,495300
2000-02-08,55.812500,56.187500,54.375000,54.375000,31.464483,372300
2000-02-09,55.062500,55.375000,54.687500,54.937500,31.789957,355200
2000-02-10,55.000000,55.437500,54.125000,54.375000,31.464483,288900
