date,time,close,open,high,low,volume,acml_tr_pbmn,datetime
20251002,140300,89400,89500,89500,89400,19689,3297290291350,2025-10-02 14:03:00
20251002,140400,89300,89500,89500,89300,74316,3303934261350,2025-10-02 14:04:00
20251002,140500,89300,89300,89400,89300,67225,3309941502850,2025-10-02 14:05:00
20251002,140600,89300,89300,89400,89300,83153,3317370147800,2025-10-02 14:06:00
20251002,140700,89300,89300,89500,89300,174953,3333009958350,2025-10-02 14:07:00
20251002,140800,89300,89400,89500,89300,137550,3345306796450,2025-10-02 14:08:00
20251002,140900,89500,89300,89500,89300,59421,3350619640300,2025-10-02 14:09:00
20251002,141000,89500,89500,89500,89400,35640,3353806469050,2025-10-02 14:10:00
20251002,141100,89500,89500,89500,89400,15107,3355157789400,2025-10-02 14:11:00
20251002,141200,89500,89400,89500,89400,23926,3357297878100,2025-10-02 14:12:00
20251002,141300,89400,89500,89500,89400,105070,3366692494200,2025-10-02 14:13:00
20251002,141400,89400,89400,89500,89400,24245,3368861630900,2025-10-02 14:14:00
20251002,141500,89500,89500,89500,89400,22232,3370850292200,2025-10-02 14:15:00
20251002,141600,89500,89400,89500,89400,44570,3374836040550,2025-10-02 14:16:00
20251002,141700,89400,89500,89500,89400,46928,3379032588500,2025-10-02 14:17:00
20251002,141800,89400,89450,89500,89400,64499,3384799337050,2025-10-02 14:18:00
20251002,141900,89300,89400,89450,89300,106492,3394317579450,2025-10-02 14:19:00
20251002,142000,89350,89300,89400,89300,36744,3397599206450,2025-10-02 14:20:00
20251002,142100,89300,89350,89400,89300,50450,3402107314450,2025-10-02 14:21:00
20251002,142200,89350,89350,89400,89300,42469,3405902181300,2025-10-02 14:22:00
20251002,142300,89500,89350,89500,89300,146281,3418980851650,2025-10-02 14:23:00
20251002,142400,89600,89400,89600,89400,201338,3437000569950,2025-10-02 14:24:00
20251002,142500,89600,89500,89600,89500,43407,3440886318100,2025-10-02 14:25:00
20251002,142600,89500,89600,89600,89500,28335,3443422992600,2025-10-02 14:26:00
20251002,142700,89500,89500,89600,89500,60013,3448797151700,2025-10-02 14:27:00
20251002,142800,89600,89500,89600,89500,77401,3455729786100,2025-10-02 14:28:00
20251002,142900,89650,89600,89700,89500,132991,3467644550050,2025-10-02 14:29:00
20251002,143000,89650,89700,89700,89600,28170,3470170365750,2025-10-02 14:30:00
20251002,143100,89700,89700,89700,89600,43319,3474053112250,2025-10-02 14:31:00
20251002,143200,89700,89600,89700,89600,36107,3477289913300,2025-10-02 14:32:00
20251002,143300,89700,89600,89700,89600,35399,3480464417700,2025-10-02 14:33:00
20251002,143400,89650,89700,89700,89600,41253,3484164295750,2025-10-02 14:34:00
20251002,143500,89650,89650,89700,89600,40529,3487798921400,2025-10-02 14:35:00
20251002,143600,89700,89650,89700,89600,23800,3489933512100,2025-10-02 14:36:00
20251002,143700,89600,89600,89700,89600,31262,3492736745300,2025-10-02 14:37:00
20251002,143800,89700,89600,89700,89600,22956,3494795334950,2025-10-02 14:38:00
20251002,143900,89750,89600,89800,89600,100438,3503805022300,2025-10-02 14:39:00
20251002,144000,89750,89750,89800,89700,30187,3506514699450,2025-10-02 14:40:00
20251002,144100,89800,89750,89800,89700,29506,3509162966350,2025-10-02 14:41:00
20251002,144200,89700,89750,89800,89700,107649,3518827359100,2025-10-02 14:42:00
20251002,144300,89800,89750,89900,89700,214847,3538116473300,2025-10-02 14:43:00
20251002,144400,89650,89700,89800,89600,96276,3546750497250,2025-10-02 14:44:00
20251002,144500,89600,89700,89700,89600,32801,3549691363200,2025-10-02 14:45:00
20251002,144600,89650,89600,89700,89600,40551,3553327598400,2025-10-02 14:46:00
20251002,144700,89700,89700,89700,89600,31018,3556108033350,2025-10-02 14:47:00
20251002,144800,89600,89700,89700,89600,31132,3558899213550,2025-10-02 14:48:00
20251002,144900,89600,89650,89700,89600,76589,3565764007850,2025-10-02 14:49:00
20251002,145000,89700,89600,89700,89600,22731,3567801939450,2025-10-02 14:50:00
20251002,145100,89700,89600,89700,89600,23112,3569874041700,2025-10-02 14:51:00
20251002,145200,89600,89600,89700,89600,26848,3572280997600,2025-10-02 14:52:00
20251002,145300,89700,89600,89700,89600,35219,3575439179350,2025-10-02 14:53:00
20251002,145400,89700,89600,89800,89600,134370,3587491406850,2025-10-02 14:54:00
20251002,145500,89700,89700,89800,89700,30807,3590256506100,2025-10-02 14:55:00
20251002,145600,89800,89700,89800,89700,38470,3593709803900,2025-10-02 14:56:00
20251002,145700,89800,89800,89800,89700,33036,3596675183350,2025-10-02 14:57:00
20251002,145800,89700,89750,89800,89700,38163,3600100231850,2025-10-02 14:58:00
20251002,145900,89700,89700,89800,89700,53506,3604901996800,2025-10-02 14:59:00
20251002,150000,89700,89800,89800,89700,39386,3608436587550,2025-10-02 15:00:00
20251002,150100,89800,89700,89800,89700,33390,3611433660650,2025-10-02 15:01:00
20251002,150200,89700,89800,89800,89700,32687,3614367340950,2025-10-02 15:02:00
20251002,150300,89800,89750,89800,89700,29196,3616988524300,2025-10-02 15:03:00
20251002,150400,89800,89700,89800,89700,41213,3620687294700,2025-10-02 15:04:00
20251002,150500,89750,89800,89800,89700,47982,3624994157650,2025-10-02 15:05:00
20251002,150600,89800,89750,89800,89700,54104,3629850504250,2025-10-02 15:06:00
20251002,150700,89800,89800,89800,89700,43137,3633722742600,2025-10-02 15:07:00
20251002,150800,89900,89750,89900,89700,271248,3658080811650,2025-10-02 15:08:00
20251002,150900,89800,89900,89900,89800,74220,3664749414750,2025-10-02 15:09:00
20251002,151000,89900,89900,89900,89800,75575,3671539880650,2025-10-02 15:10:00
20251002,151100,89850,89900,89900,89800,56230,3676593280400,2025-10-02 15:11:00
