Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,8261,8394,8239,8328,8328,2155032
2015-01-05,8328,8328,8084,8084,8084,3112897
2015-01-06,7862,7950,7484,7529,7529,6504707
2015-01-07,7417,7728,7417,7684,7684,3611540
2015-01-08,7750,7817,7551,7551,7551,3493564
2015-01-09,7706,7884,7573,7729,7729,6155027
2015-01-12,7728,7773,7617,7640,7640,2427363
2015-01-13,7617,7684,7462,7551,7551,2460947
2015-01-14,7506,7706,7506,7618,7618,2575087
2015-01-15,7662,7684,7462,7507,7507,2085385
2015-01-16,7462,7462,7240,7329,7329,3472302
2015-01-19,7417,8039,7417,7995,7995,6870576
2015-01-20,7928,8173,7862,7951,7951,3643937
2015-01-21,7862,7906,7640,7707,7707,3419664
2015-01-22,7883,8350,7861,8217,8217,7979346
2015-01-23,8595,8617,8084,8151,8151,6972579
2015-01-26,8084,8528,7928,8395,8395,4818652
2015-01-27,8461,8883,8461,8861,8861,6658313
2015-01-28,8794,9016,8750,8950,8950,6835034
2015-01-29,8750,8861,8661,8684,8684,3488119
2015-01-30,8817,8861,8439,8662,8662,3861830
2015-02-02,8884,9239,8684,8884,8884,7387172
2015-02-03,9172,9172,8817,8817,8817,4378177
2015-02-04,9061,9127,8706,8706,8706,8558670
2015-02-05,8573,8795,8550,8773,8773,2647865
2015-02-06,8884,8884,8706,8773,8773,1993381
2015-02-09,8816,9039,8661,9039,9039,3171317
2015-02-10,9083,9282,8372,8439,8439,11192340
2015-02-11,8483,8661,8217,8284,8284,7317417
2015-02-12,8327,8461,8194,8439,8439,4482193
2015-02-13,8550,8572,8372,8417,8417,3512706
2015-02-16,8505,8527,8239,8328,8328,2942882
2015-02-17,8284,8417,8217,8351,8351,2706583
2015-02-23,8395,8417,8284,8284,8284,2252747
2015-02-24,8262,8328,8040,8240,8240,4197125
2015-02-25,8261,8572,8261,8484,8484,4042159
2015-02-26,8528,9128,8462,9084,9084,9489820
2015-02-27,9106,9261,8972,8995,8995,4955727
2015-03-02,9105,9616,9038,9594,9594,8187050
2015-03-03,9661,9661,9239,9306,9306,5800710
2015-03-04,9372,9572,9150,9217,9217,5431409
2015-03-05,9172,9283,8972,9017,9017,3863660
2015-03-06,9083,9305,9039,9239,9239,3374523
2015-03-09,9149,9149,8839,8839,8839,4822916
2015-03-10,9016,9083,8594,8750,8750,5841209
2015-03-11,8551,8639,8417,8551,8551,4390518
2015-03-12,8573,8661,8328,8351,8351,5524322
2015-03-13,8417,8528,8328,8462,8462,3272018
2015-03-16,8372,8394,7950,7995,7995,8422156
2015-03-17,8084,8217,8039,8173,8173,4203034
2015-03-18,8150,8195,7950,8062,8062,5175716
2015-03-19,8305,8572,8283,8417,8417,8247486
2015-03-20,8372,8417,8239,8417,8417,3081936
2015-03-23,8550,8617,8417,8506,8506,3874524
2015-03-24,8439,8461,8217,8262,8262,4194687
2015-03-25,8261,8350,8061,8084,8084,3676665
2015-03-26,8106,8194,8039,8106,8106,3257970
2015-03-27,8262,8306,8040,8129,8129,3040199
2015-03-30,8128,8128,7884,7929,7929,4658340
2015-03-31,8017,8173,7995,8040,8040,3864480
2015-04-01,8040,8084,7773,7929,7929,4760200
2015-04-02,7973,7995,7817,7951,7951,2557789
2015-04-03,7928,8084,7884,8040,8040,2636718
2015-04-06,8039,8217,7950,8084,8084,6101127
2015-04-07,8350,8483,8128,8217,8217,8826047
2015-04-08,8283,8439,8150,8328,8328,8152668
2015-04-09,8261,8328,8083,8195,8195,6472526
2015-04-10,8217,8417,8173,8373,8373,6058050
2015-04-13,8484,8928,8417,8884,8884,12877718
2015-04-14,8950,8972,8728,8884,8884,7141840
2015-04-15,9017,9061,8817,8906,8906,5780184
2015-04-16,9194,9372,8927,9039,9039,12566756
2015-04-17,9127,9127,8683,8750,8750,7251115
2015-04-20,8595,8839,8550,8773,8773,4957328
2015-04-21,8861,9017,8661,8684,8684,5621538
