Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,6854,7038,6854,7019,7019,91981
2015-01-05,6980,7038,6874,6922,6922,95147
2015-01-06,6796,6854,6593,6642,6642,193542
2015-01-07,6583,6622,6322,6477,6477,419844
2015-01-08,6515,6525,6244,6245,6245,320148
2015-01-09,6273,6448,6273,6380,6380,245141
2015-01-12,6341,6515,6341,6409,6409,160907
2015-01-13,6418,6467,6351,6409,6409,145830
2015-01-14,6389,6506,6341,6361,6361,125220
2015-01-15,6360,6573,6322,6564,6564,195357
2015-01-16,6564,6612,6331,6351,6351,198693
2015-01-19,6370,6506,6351,6438,6438,99749
2015-01-20,6457,6738,6448,6584,6584,212897
2015-01-21,6583,6631,6496,6564,6564,83989
2015-01-22,6641,7116,6602,6932,6932,546879
2015-01-23,7057,7067,6835,6874,6874,226585
2015-01-26,6874,6941,6738,6816,6816,147020
2015-01-27,6854,7067,6854,7068,7068,199093
2015-01-28,7038,7241,7019,7058,7058,249352
2015-01-29,7057,7174,6961,7174,7174,133410
2015-01-30,7212,7309,7096,7126,7126,134298
2015-02-02,7067,7358,7009,7339,7339,162567
2015-02-03,7338,8074,7338,7920,7920,698418
2015-02-04,8035,8181,7871,8133,8133,390570
2015-02-05,8297,8316,8093,8152,8152,356986
2015-02-06,8151,8248,8016,8191,8191,266776
2015-02-09,8277,8471,8122,8229,8229,282083
2015-02-10,8229,8335,7987,8036,8036,219117
2015-02-11,8016,8674,8016,8636,8636,601000
2015-02-12,8597,8800,8403,8772,8772,321554
2015-02-13,8800,8926,8665,8839,8839,215978
2015-02-16,8839,9100,8713,8743,8743,172452
2015-02-17,8742,8810,8519,8588,8588,179344
2015-02-23,8674,8674,8394,8491,8491,202875
2015-02-24,8703,9371,8703,8956,8956,574515
2015-02-25,8984,9013,8481,8520,8520,342529
2015-02-26,8519,8713,8364,8568,8568,212212
2015-02-27,8481,8655,8442,8530,8530,139455
2015-03-02,8490,8868,8490,8597,8597,195433
2015-03-03,8878,8955,8616,8801,8801,168157
2015-03-04,8723,8897,8694,8743,8743,126617
2015-03-05,8781,8781,8548,8549,8549,126741
2015-03-06,8548,8597,8219,8258,8258,356129
2015-03-09,8335,8345,8122,8162,8162,135457
2015-03-10,8171,8268,7900,7949,7949,172259
2015-03-11,7909,8103,7822,8055,8055,126009
2015-03-12,8035,8151,7968,7987,7987,104732
2015-03-13,8248,8364,8093,8133,8133,199957
2015-03-16,8084,8181,7755,7784,7784,234016
2015-03-17,7842,8016,7755,8007,8007,116394
2015-03-18,8064,8064,7871,7910,7910,73584
2015-03-19,7987,8103,7919,7987,7987,120152
2015-03-20,7938,8016,7861,7910,7910,105340
2015-03-23,7968,8297,7968,8162,8162,190880
2015-03-24,8268,8461,8229,8375,8375,188711
2015-03-25,8326,8384,8229,8326,8326,92408
2015-03-26,8326,8364,7997,8268,8268,86810
2015-03-27,8268,8268,8132,8191,8191,77376
2015-03-30,8132,8161,7890,8055,8055,113332
2015-03-31,8181,8510,8142,8384,8384,200156
2015-04-01,8403,8471,8122,8326,8326,161800
2015-04-02,8442,8829,8345,8404,8404,384790
2015-04-03,8413,8626,8413,8578,8578,93923
2015-04-06,8616,8616,8403,8471,8471,141192
2015-04-07,8548,8761,8481,8714,8714,185323
2015-04-08,8810,8878,8645,8839,8839,237975
2015-04-09,8878,9275,8761,9227,9227,399823
2015-04-10,9362,9420,8965,9004,9004,306211
2015-04-13,9100,9207,8858,9004,9004,238159
2015-04-14,9100,9100,8723,8733,8733,245578
2015-04-15,8800,8820,8616,8752,8752,193670
2015-04-16,8810,8868,8568,8607,8607,204625
2015-04-17,8616,8674,8403,8442,8442,210070
2015-04-20,8306,8442,8268,8297,8297,161035
2015-04-21,8413,8587,8297,8481,8481,196244
2015-04-22,8394,8665,8103,8375,8375,307030
2015-04-23,8490,8539,8229,8336,8336,211799
2015-04-24,8345,8548,8316,8433,8433,140205
2015-04-27,8442,8607,8442,8568,8568,99674
2015-04-28,8568,8607,8403,8462,8462,113907
2015-04-29,8461,8510,8084,8104,8104,231106
2015-04-30,8132,8171,7900,7929,7929,153684
2015-05-04,8026,8026,7793,7852,7852,70163
2015-05-06,7803,7929,7542,7571,7571,171091
2015-05-07,7571,7735,7542,7697,7697,110093
2015-05-08,7687,7948,7677,7852,7852,136177
2015-05-11,7890,7900,7590,7629,7629,206991
2015-05-12,7629,7629,7280,7310,7310,320762
2015-05-13,7174,7367,7174,7348,7348,161587
2015-05-14,7290,7532,7290,7503,7503,84698
2015-05-15,7512,7512,7203,7300,7300,237782
2015-05-18,7319,7580,7232,7474,7474,207528
2015-05-19,7551,7551,7300,7445,7445,188562
2015-05-20,7454,7725,7425,7687,7687,167436
2015-05-21,7687,7764,7600,7687,7687,87549
2015-05-22,7687,7968,7648,7910,7910,166952
2015-05-26,7929,7948,7784,7929,7929,112459
2015-05-27,7880,8045,7842,7881,7881,92728
2015-05-28,7987,7997,7658,7803,7803,116616
2015-05-29,7745,7861,7677,7832,7832,91570
2015-06-01,7832,7890,7658,7813,7813,91122
2015-06-02,7803,8035,7667,7755,7755,151103
2015-06-03,7764,7813,7677,7736,7736,63952
2015-06-04,7755,7842,7648,7687,7687,83172
2015-06-05,7687,7687,7348,7416,7416,108676
2015-06-08,7416,7474,7270,7397,7397,70995
2015-06-09,7396,7571,7387,7571,7571,63427
2015-06-10,7580,7629,7474,7571,7571,56225
2015-06-11,7619,7629,7406,7416,7416,109345
2015-06-12,7483,7483,7232,7339,7339,86562
2015-06-15,7338,7387,7193,7281,7281,47422
2015-06-16,7212,7280,6864,6971,6971,167997
2015-06-17,6903,7048,6806,6951,6951,147468
2015-06-18,7125,7212,7028,7126,7126,103788
2015-06-19,7145,7203,7048,7087,7087,82379
2015-06-22,7087,7212,7067,7174,7174,41641
2015-06-23,7212,7261,7067,7145,7145,100514
2015-06-24,7203,7300,7154,7281,7281,71375
2015-06-25,7300,7348,7212,7348,7348,54483
2015-06-26,7290,7338,7135,7135,7135,75931
2015-06-29,7057,7057,6767,6806,6806,201450
2015-06-30,6670,6864,6670,6845,6845,125212
2015-07-01,6825,7009,6786,7000,7000,67609
