Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,16557,16557,16231,16396,16396,24626
2015-01-05,16285,16449,16122,16178,16178,29844
2015-01-06,16177,16285,16069,16232,16232,33611
2015-01-07,16231,16340,16122,16287,16287,26101
2015-01-08,16285,16665,16285,16558,16558,52546
2015-01-09,16774,17318,16611,17265,17265,112888
2015-01-12,17154,17371,16991,17101,17101,59798
2015-01-13,17262,17318,16828,17101,17101,45174
2015-01-14,17100,17154,16665,16667,16667,37474
2015-01-15,16828,19000,16828,17427,17427,519024
2015-01-16,17589,17589,16991,17318,17318,77568
2015-01-19,17480,17534,17209,17373,17373,61650
2015-01-20,17425,18349,17425,18024,18024,272192
2015-01-21,18131,18349,17914,18187,18187,111185
2015-01-22,18402,18511,17589,18024,18024,95167
2015-01-23,18294,18294,17805,18079,18079,49901
2015-01-26,18240,18240,17642,17753,17753,59357
2015-01-27,17805,18023,17209,17481,17481,101812
2015-01-28,17589,18077,17589,18024,18024,90729
2015-01-29,18023,18186,17805,18079,18079,64750
2015-01-30,18240,18240,17751,18241,18241,46855
2015-02-02,18349,18349,17805,17807,17807,49600
2015-02-03,17805,18077,17697,17915,17915,59383
2015-02-04,17751,18294,17751,18024,18024,57853
2015-02-05,18023,18077,17751,17861,17861,59741
2015-02-06,18023,18729,17860,18458,18458,187175
2015-02-09,21117,21226,19922,21227,21227,1098484
2015-02-10,21552,24048,21388,21824,21824,2954589
2015-02-11,21715,22420,21009,21987,21987,1018335
2015-02-12,21986,22258,21335,21444,21444,583851
2015-02-13,21443,23234,21226,21715,21715,1050207
2015-02-16,22040,23724,21768,22313,22313,794542
2015-02-17,23615,24538,21823,21824,21824,971385
2015-02-23,21606,22420,21388,22041,22041,293956
2015-02-24,22366,22366,21606,21662,21662,315982
2015-02-25,21606,21931,21443,21662,21662,228567
2015-02-26,21823,22258,21497,21878,21878,307769
2015-02-27,22366,22692,20737,21227,21227,595933
2015-03-02,21443,21497,20303,20359,20359,316253
2015-03-03,20357,20412,19434,19489,19489,405184
2015-03-04,19489,19760,19217,19327,19327,180100
2015-03-05,19326,19651,19217,19219,19219,126157
2015-03-06,19326,19598,19054,19436,19436,167795
2015-03-09,19380,20086,19271,19707,19707,206286
2015-03-10,19869,20086,19434,19598,19598,236987
2015-03-11,19380,19814,19271,19382,19382,139789
2015-03-12,19271,19598,18946,19055,19055,152860
2015-03-13,19271,20086,18946,19978,19978,213000
2015-03-16,20357,20520,19706,19978,19978,235223
2015-03-17,19922,19977,19108,19707,19707,182579
2015-03-18,19977,19977,19380,19545,19545,113738
2015-03-19,19542,20629,19380,20413,20413,477677
2015-03-20,20195,20954,18186,19001,19001,1241360
2015-03-23,19163,19542,19000,19164,19164,221520
2015-03-24,19271,19326,18837,19055,19055,153181
2015-03-25,19108,19271,18891,19001,19001,117718
2015-03-26,19054,19271,18891,18947,18947,99595
2015-03-27,19108,19163,18729,18729,18729,90503
2015-03-30,18782,19434,18729,19382,19382,138244
2015-03-31,19489,19489,19054,19382,19382,93926
2015-04-01,19217,20412,19217,20359,20359,332867
2015-04-02,20629,20629,20031,20142,20142,237654
2015-04-03,20412,20412,19922,20033,20033,104984
2015-04-06,20140,20248,19706,19761,19761,105969
2015-04-07,19977,20140,19651,20033,20033,110195
