Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,117683,122720,117683,121074,121074,7430
2015-01-05,118846,119815,116231,118556,118556,19660
2015-01-06,116812,118943,116037,118459,118459,10240
2015-01-07,117393,118652,116618,117587,117587,6830
2015-01-08,115844,125820,115747,124949,124949,12960
2015-01-09,124948,125917,121462,125627,125627,7580
2015-01-12,125626,127466,124464,126692,126692,4960
2015-01-13,128823,128823,126111,126499,126499,8310
2015-01-14,125626,131922,125626,131051,131051,8390
2015-01-15,129113,131535,128629,131148,131148,9920
2015-01-16,129501,132116,128629,131245,131245,9520
2015-01-19,131341,137734,131341,135797,135797,12740
2015-01-20,140446,141221,133860,135313,135313,7080
2015-01-21,133762,140349,133762,138412,138412,6660
2015-01-22,137346,140930,136668,138703,138703,12230
2015-01-23,138703,140834,135603,136185,136185,5560
2015-01-26,137346,137346,134150,134538,134538,1660
2015-01-27,136572,138703,135506,136185,136185,5520
2015-01-28,136475,138412,134732,136185,136185,6020
2015-01-29,136669,138219,134150,136863,136863,8130
2015-01-30,136668,139380,135603,137734,137734,12350
2015-02-02,137249,139767,135021,137056,137056,4930
2015-02-03,136184,137927,134634,135797,135797,4040
2015-02-04,135119,136765,134344,135216,135216,4690
2015-02-05,135119,135506,133666,133763,133763,5360
2015-02-06,132988,135216,132988,133376,133376,1960
2015-02-09,133375,135603,133375,133763,133763,4470
2015-02-10,135603,135603,129985,133085,133085,12630
2015-02-11,134828,135022,131051,131826,131826,3380
2015-02-12,133956,134150,131632,133182,133182,4220
2015-02-13,131826,134150,131826,132698,132698,3380
2015-02-16,132019,134150,131632,132407,132407,2910
2015-02-17,133569,134247,131148,132020,132020,4660
2015-02-23,132019,134150,131535,132988,132988,3670
2015-02-24,131341,133084,130178,132213,132213,6990
2015-02-25,132310,133666,131535,132504,132504,3350
2015-02-26,133859,134150,129210,131535,131535,8560
2015-02-27,130856,132987,127951,130082,130082,9280
2015-03-02,128919,132697,128241,128242,128242,6080
2015-03-03,127079,128629,125433,128436,128436,8700
2015-03-04,126885,127660,123592,123883,123883,9300
2015-03-05,122236,124173,122139,124077,124077,5780
2015-03-06,123011,124560,123011,123205,123205,6800
2015-03-09,121267,123689,121170,122430,122430,4120
2015-03-10,121752,122914,121074,121074,121074,8400
2015-03-11,120687,123011,117394,121559,121559,16430
2015-03-12,120106,121752,118071,118750,118750,24370
2015-03-13,119717,123689,119136,123108,123108,9260
2015-03-16,122333,125142,122333,123302,123302,5000
2015-03-17,122914,124948,122042,122624,122624,11070
2015-03-18,123302,123302,120105,120687,120687,7440
2015-03-19,120687,121655,120105,120106,120106,6980
2015-03-20,119137,121365,118459,120203,120203,8890
