Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,39100,40200,39050,40150,40150,12421
2015-01-05,39650,39650,38100,38650,38650,25192
2015-01-06,38800,38850,37550,37800,37800,14525
2015-01-07,37800,38300,36800,37300,37300,23383
2015-01-08,36650,37850,36650,37350,37350,14567
2015-01-09,37400,38650,37400,38550,38550,18049
2015-01-12,38550,39850,38550,39550,39550,27936
2015-01-13,39350,39900,38900,39700,39700,12967
2015-01-14,39500,39950,39200,39750,39750,22684
2015-01-15,39500,40300,38300,40300,40300,23774
2015-01-16,39900,40300,39350,39900,39900,15077
2015-01-19,39900,40250,39600,40000,40000,13732
2015-01-20,39750,40200,39600,40050,40050,13432
2015-01-21,40100,40200,39500,39550,39550,14035
2015-01-22,39650,39900,38650,39150,39150,15705
2015-01-23,38700,39600,38400,38600,38600,12123
2015-01-26,38600,39350,38200,39200,39200,11705
2015-01-27,39100,39300,38350,38750,38750,14257
2015-01-28,39100,39100,38550,38900,38900,13479
2015-01-29,38900,39800,38700,39450,39450,26492
2015-01-30,39300,41300,39250,40600,40600,26333
2015-02-02,41500,41500,39550,40200,40200,11890
2015-02-03,40150,40450,39500,39700,39700,13637
2015-02-04,39550,40500,39500,40500,40500,15487
2015-02-05,40500,40750,39450,39600,39600,18882
2015-02-06,39500,40000,39300,39850,39850,11676
2015-02-09,39550,40600,39550,40250,40250,19684
2015-02-10,40300,40350,39000,40300,40300,12625
2015-02-11,40300,40300,39650,40200,40200,7124
2015-02-12,40500,40600,40000,40200,40200,10659
2015-02-13,40000,40450,39200,40300,40300,9966
2015-02-16,40300,40600,39950,40600,40600,7507
2015-02-17,40650,40700,40100,40600,40600,9819
2015-02-23,40700,41000,40550,40650,40650,34285
2015-02-24,40250,41000,40250,40600,40600,19154
2015-02-25,41200,41200,40450,40600,40600,24775
2015-02-26,40550,40700,40200,40250,40250,14307
2015-02-27,40450,41200,40450,40900,40900,54522
2015-03-02,40800,42000,40500,41050,41050,37731
2015-03-03,41050,41900,40400,41650,41650,54656
2015-03-04,41650,41950,41200,41300,41300,35545
2015-03-05,41850,44300,41850,42450,42450,52705
2015-03-06,42450,43000,41800,42500,42500,20771
2015-03-09,42700,42750,41500,42050,42050,48159
2015-03-10,41800,42400,41600,41900,41900,24869
2015-03-11,41850,42000,41200,41900,41900,31166
2015-03-12,41750,41850,40450,40450,40450,49176
2015-03-13,40750,40900,40300,40450,40450,63571
2015-03-16,40400,41100,40400,41000,41000,24315
2015-03-17,41100,41950,40850,41850,41850,32195
2015-03-18,42000,43300,41700,43200,43200,57177
2015-03-19,43200,43650,42600,43550,43550,76146
2015-03-20,43550,43750,43250,43450,43450,35926
2015-03-23,43450,43800,42750,42850,42850,28028
2015-03-24,43050,44800,42300,44300,44300,61884
2015-03-25,45200,47750,44550,47650,47650,381650
2015-03-26,48550,48750,47200,48100,48100,137279
2015-03-27,48400,50400,48300,49000,49000,105713
2015-03-30,49450,49600,47800,48750,48750,66927
2015-03-31,49200,50200,48000,50000,50000,63932
2015-04-01,50000,51500,48950,50200,50200,72018
2015-04-02,49900,51200,49600,51000,51000,42253
2015-04-03,51000,51100,49950,50900,50900,26793
2015-04-06,51400,52800,50000,52500,52500,73553
2015-04-07,53300,53300,52000,52700,52700,79041
2015-04-08,52700,55800,52100,55500,55500,132700
2015-04-09,55100,57600,54700,55600,55600,114827
2015-04-10,55000,57000,54500,56600,56600,59645
2015-04-13,56100,56700,54400,54600,54600,46729
2015-04-14,54300,55300,52600,54000,54000,83891
2015-04-15,54000,54400,51900,52800,52800,78022
2015-04-16,53300,55000,52400,54900,54900,75614
2015-04-17,54400,54700,53000,54700,54700,47696
2015-04-20,54600,54800,53000,54100,54100,29128
2015-04-21,54000,55000,53200,54700,54700,40038
2015-04-22,54100,54400,53600,54200,54200,38113
2015-04-23,54200,55100,53600,55100,55100,54153
2015-04-24,54800,56100,54500,56100,56100,53870
2015-04-27,56200,56200,53500,53900,53900,30985
2015-04-28,53800,55500,52900,55400,55400,57731
2015-04-29,55100,55700,54300,55200,55200,54991
2015-04-30,54300,55400,53700,55000,55000,38952
2015-05-04,55500,56700,53200,53700,53700,43298
2015-05-06,53300,54200,50100,51000,51000,44981
2015-05-07,51400,52300,48800,49950,49950,51686
2015-05-08,49900,50800,49050,50100,50100,26226
2015-05-11,50100,51300,49800,50700,50700,23398
2015-05-12,50400,51100,48000,49400,49400,50956
2015-05-13,49100,50400,48800,50300,50300,20800
2015-05-14,49800,50300,48800,49000,49000,29112
2015-05-15,49050,51500,49050,51500,51500,30852
2015-05-18,50600,51500,48150,48850,48850,54957
2015-05-19,48500,50300,48500,48750,48750,25761
2015-05-20,48600,49000,47600,47650,47650,32959
2015-05-21,47700,47750,45600,46150,46150,62746
2015-05-22,45900,47200,45900,47000,47000,37957
2015-05-26,46300,47350,45750,46650,46650,39100
2015-05-27,45800,46550,45400,45750,45750,31890
2015-05-28,45550,46150,44300,44450,44450,48660
2015-05-29,44350,46800,44350,46550,46550,55913
2015-06-01,45300,47400,45150,46950,46950,41134
2015-06-02,46950,47300,44100,44300,44300,63402
2015-06-03,44800,44800,42650,42750,42750,65074
2015-06-04,42250,43200,42000,42600,42600,40965
2015-06-05,42150,43100,40850,41350,41350,52313
2015-06-08,41000,42250,40850,41950,41950,45812
2015-06-09,41950,42100,40850,41150,41150,54194
2015-06-10,41150,42550,41100,42350,42350,56961
2015-06-11,42950,43000,41500,43000,43000,75473
2015-06-12,43000,43250,41550,42000,42000,67617
2015-06-15,41500,43050,41200,42000,42000,40397
2015-06-16,42000,42200,40950,41650,41650,35336
2015-06-17,41300,41850,40400,40550,40550,42542
2015-06-18,40900,41050,40300,40400,40400,39722
2015-06-19,40700,40700,38900,39050,39050,87524
2015-06-22,39450,39700,39050,39450,39450,40138
2015-06-23,39500,40200,39500,40100,40100,94430
2015-06-24,40100,40550,39800,40050,40050,68933
2015-06-25,40050,40100,39300,39800,39800,55743
2015-06-26,40450,40600,39600,39900,39900,84941
2015-06-29,39250,39700,38500,39700,39700,75006
2015-06-30,39650,39650,37700,38250,38250,108615
2015-07-01,38300,38500,37700,37750,37750,93496
2015-07-02,38100,39550,37800,39250,39250,97356
2015-07-03,39200,39450,38900,39250,39250,61298
2015-07-06,39700,39900,38900,39100,39100,93398
2015-07-07,39100,40850,38950,40850,40850,83998
2015-07-08,40900,41350,39700,40500,40500,77823
2015-07-09,39750,40350,38400,38800,38800,89947
2015-07-10,39000,40350,38800,40000,40000,55522
2015-07-13,40350,40650,39500,40300,40300,45522
2015-07-14,40100,40850,40100,40500,40500,51209
2015-07-15,41000,41000,39200,39400,39400,73553
2015-07-16,39300,39750,39000,39100,39100,66091
2015-07-17,39200,39350,39000,39050,39050,45599
2015-07-20,39050,39700,39000,39200,39200,34145
2015-07-21,39350,43550,39300,41900,41900,180891
2015-07-22,41650,42600,40550,41100,41100,100947
2015-07-23,41100,41500,40050,41300,41300,72959
2015-07-24,40900,41450,40150,41100,41100,41486
2015-07-27,40700,40800,39450,39850,39850,64089
2015-07-28,39700,40600,39500,40350,40350,46877
2015-07-29,40300,41100,40000,40350,40350,53540
2015-07-30,40900,40900,39300,39400,39400,41108
2015-07-31,39450,39900,39000,39800,39800,46214
2015-08-03,39900,40000,39150,39250,39250,23739
2015-08-04,39500,40800,39000,40600,40600,40758
2015-08-05,40400,41000,39850,40150,40150,40277
2015-08-06,40350,40650,39450,40250,40250,36161
2015-08-07,40250,41900,40200,41600,41600,72213
2015-08-10,41600,41600,39850,39950,39950,56670
2015-08-11,40100,40200,39650,39900,39900,38600
2015-08-12,40000,40400,39000,39750,39750,42218
2015-08-13,39900,40800,39800,40600,40600,25745
2015-08-17,40600,41400,40100,40550,40550,30235
2015-08-18,40550,40800,39200,39250,39250,60106
2015-08-19,39300,40000,39000,40000,40000,50892
2015-08-20,39800,40400,39350,39850,39850,28817
2015-08-21,39200,39400,37700,38900,38900,82549
2015-08-24,38700,38900,37150,37650,37650,43233
2015-08-25,38350,38550,37100,37700,37700,23196
2015-08-26,37700,38450,37400,38200,38200,32328
2015-08-27,38300,39100,38300,38800,38800,38556
2015-08-28,38750,39300,38700,39100,39100,39197
2015-08-31,38900,39700,38650,39300,39300,23062
2015-09-01,39100,39400,38350,39150,39150,19623
2015-09-02,38900,38900,38000,38250,38250,39969
2015-09-03,38300,38650,38050,38300,38300,21047
2015-09-04,38100,38600,37900,38000,38000,18514
2015-09-07,37800,38450,37800,38100,38100,11331
2015-09-08,37950,38300,37900,38250,38250,17720
2015-09-09,38450,39950,38300,39950,39950,42085
2015-09-10,39600,40400,39150,40400,40400,33981
2015-09-11,40000,40350,39300,39300,39300,33921
2015-09-14,39600,39700,38200,38200,38200,39703
2015-09-15,38450,39700,38200,39650,39650,20940
2015-09-16,39700,40750,39650,40600,40600,37343
2015-09-17,40900,41050,40500,40550,40550,40759
2015-09-18,40650,41250,40400,40950,40950,28499
2015-09-21,40750,40850,40100,40650,40650,13617
2015-09-22,40700,41100,40500,40700,40700,11696
2015-09-23,40500,41050,40100,40650,40650,23949
2015-09-24,41150,41250,39950,40750,40750,25325
2015-09-25,40750,41050,40400,41050,41050,27213
2015-09-30,40450,40950,40450,40650,40650,15000
2015-10-01,40800,42550,40700,42350,42350,57938
2015-10-02,42750,42800,41800,42000,42000,34547
2015-10-05,42100,43900,41500,42550,42550,80940
2015-10-06,43300,43950,42700,42800,42800,73073
2015-10-07,42500,42850,42150,42150,42150,28987
2015-10-08,42300,43500,42300,43500,43500,34112
2015-10-12,43600,43600,42450,42600,42600,34596
2015-10-13,42900,43100,42250,42450,42450,18291
2015-10-14,42300,42550,41700,42050,42050,26217
2015-10-15,42050,42750,41850,42350,42350,17096
2015-10-16,42350,42450,41900,41950,41950,17105
2015-10-19,42350,43000,41150,42700,42700,42173
2015-10-20,43200,43200,42300,42500,42500,20123
2015-10-21,42400,43600,42200,43150,43150,29129
2015-10-22,43000,43750,42550,42650,42650,19600
2015-10-23,43400,43400,42050,42200,42200,16639
2015-10-26,42400,43150,41900,42100,42100,24234
2015-10-27,42400,42400,41650,41800,41800,11500
2015-10-28,41900,41900,41050,41800,41800,9185
2015-10-29,41600,42000,41000,41200,41200,18343
2015-10-30,41200,41600,40650,40800,40800,16977
2015-11-02,41550,41700,40450,41000,41000,26251
2015-11-03,41000,42750,41000,42550,42550,34424
2015-11-04,42150,43000,41500,41700,41700,31189
2015-11-05,42500,42950,41950,42500,42500,22573
2015-11-06,42600,43300,41450,41550,41550,29377
2015-11-09,41350,41400,39150,39400,39400,40990
2015-11-10,39150,40550,39100,40150,40150,39601
2015-11-11,39850,40650,39050,39500,39500,27013
2015-11-12,39250,40200,39200,40200,40200,10324
2015-11-13,39650,40950,39450,40850,40850,27898
2015-11-16,41200,42250,40950,42100,42100,63005
2015-11-17,42400,42550,41550,42350,42350,36620
2015-11-18,42550,42550,41750,42100,42100,25205
2015-11-19,42500,43350,42000,42800,42800,37812
2015-11-20,42800,43300,42250,43250,43250,25810
2015-11-23,43400,43800,42500,43800,43800,25637
2015-11-24,43450,45000,43400,44350,44350,28997
2015-11-25,44350,44850,43650,44350,44350,19256
2015-11-26,44650,44650,43850,44400,44400,11819
2015-11-27,44400,44400,43200,43600,43600,14586
2015-11-30,43600,43600,42450,42450,42450,22766
2015-12-01,42250,43500,42250,43250,43250,19309
2015-12-02,43050,43600,42600,42850,42850,18054
2015-12-03,43500,43500,42500,42850,42850,8750
2015-12-04,43000,43750,42400,43700,43700,18997
2015-12-07,44150,44250,42550,42650,42650,15189
2015-12-08,42650,43200,41350,41950,41950,28745
2015-12-09,41600,42300,40850,41350,41350,18681
2015-12-10,41300,41800,39900,41200,41200,39334
2015-12-11,40950,41500,40700,41450,41450,20266
2015-12-14,41150,41400,40500,41350,41350,18233
2015-12-15,41750,41850,40050,40150,40150,37809
2015-12-16,40300,41200,40300,40750,40750,21113
2015-12-17,40700,41450,39850,40050,40050,35721
2015-12-18,39600,41200,39500,40950,40950,24335
2015-12-21,40950,41700,40800,41050,41050,27328
2015-12-22,41100,41800,40900,41700,41700,25020
2015-12-23,41700,42050,40900,41200,41200,29397
2015-12-24,41200,41700,40900,41300,41300,24041
2015-12-28,41400,41400,40500,40950,40950,21330
2015-12-29,40500,40750,39750,40350,40350,26499
2015-12-30,40000,41150,40000,40850,40850,15088
2016-01-04,40350,40800,39850,39850,39850,19981
2016-01-05,39250,40450,39200,40300,40300,30355
