Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,12650,12750,12400,12700,12700,25754
2015-01-05,12550,12700,12400,12550,12550,29990
2015-01-06,12700,12700,12300,12450,12450,13776
2015-01-07,12400,12700,12300,12600,12600,19660
2015-01-08,12500,13200,12400,12900,12900,20532
2015-01-09,12800,12900,12350,12750,12750,28140
2015-01-12,12750,13150,12650,13100,13100,12299
2015-01-13,13200,13200,12700,12750,12750,17058
2015-01-14,12750,13050,12650,13050,13050,8393
2015-01-15,12800,13750,12800,13500,13500,23316
2015-01-16,13550,13800,13300,13700,13700,23880
2015-01-19,13800,13850,13500,13600,13600,10591
2015-01-20,13600,13600,13350,13350,13350,7373
2015-01-21,13300,13600,13200,13500,13500,8854
2015-01-22,13450,13450,13100,13200,13200,16342
2015-01-23,13250,13550,13050,13250,13250,15220
2015-01-26,13400,13400,13000,13050,13050,13640
2015-01-27,12950,13350,12600,12900,12900,13097
2015-01-28,12750,12950,12550,12700,12700,29753
2015-01-29,12750,13200,12750,13150,13150,19359
2015-01-30,13300,14150,12950,13750,13750,32551
2015-02-02,13900,14150,13450,13950,13950,33918
2015-02-03,14150,14200,13750,14000,14000,17073
2015-02-04,13950,14500,13800,14200,14200,25090
2015-02-05,14400,14650,13850,14450,14450,30871
2015-02-06,14950,14950,14400,14600,14600,31602
2015-02-09,14600,14850,14350,14450,14450,29335
2015-02-10,14750,14750,13900,14350,14350,24784
2015-02-11,14200,14650,13800,13800,13800,16958
2015-02-12,13950,14250,13850,14150,14150,10352
2015-02-13,14450,14450,13600,13750,13750,12761
2015-02-16,13750,13950,13650,13750,13750,6013
2015-02-17,13900,14100,13750,14050,14050,7102
2015-02-23,13850,14700,13850,14200,14200,11452
2015-02-24,14150,14650,13950,14100,14100,5535
2015-02-25,14250,14500,13650,13850,13850,11102
2015-02-26,13850,13950,13500,13750,13750,11953
2015-02-27,13600,14000,13450,14000,14000,12808
2015-03-02,14000,14050,13600,13650,13650,9539
2015-03-03,13800,13900,13600,13700,13700,13161
2015-03-04,13800,14000,13600,13650,13650,14048
2015-03-05,13650,13850,13350,13600,13600,17994
2015-03-06,13650,13750,13500,13700,13700,10812
2015-03-09,13500,13650,12900,13300,13300,49786
2015-03-10,13400,13450,12950,13250,13250,13788
2015-03-11,13300,13350,12900,13050,13050,17199
2015-03-12,13250,13250,12650,12650,12650,19625
2015-03-13,12750,13000,12600,12950,12950,11560
2015-03-16,12900,12900,12600,12800,12800,23072
2015-03-17,12750,12950,12500,12900,12900,25459
2015-03-18,12900,13000,12700,12800,12800,10406
2015-03-19,12900,12900,12650,12700,12700,13392
2015-03-20,12750,12850,12350,12450,12450,13161
2015-03-23,12500,12600,12150,12400,12400,13295
2015-03-24,12350,12600,12250,12550,12550,10724
2015-03-25,12550,12700,12250,12400,12400,15920
2015-03-26,12500,12700,12300,12550,12550,8727
2015-03-27,12550,12650,12200,12600,12600,22865
2015-03-30,12700,12700,12350,12450,12450,8949
2015-03-31,12550,12700,12300,12350,12350,26470
2015-04-01,12350,12500,12200,12400,12400,13175
2015-04-02,12500,12650,12250,12550,12550,18917
2015-04-03,12750,12750,12400,12600,12600,14178
2015-04-06,12750,12750,12400,12500,12500,16520
2015-04-07,12450,12550,12300,12350,12350,17099
2015-04-08,12300,12550,12300,12450,12450,11256
2015-04-09,12450,12550,12300,12400,12400,24426
2015-04-10,12400,12450,12300,12400,12400,16613
2015-04-13,12450,12450,12050,12200,12200,22310
2015-04-14,12250,12300,12100,12150,12150,12909
2015-04-15,12150,12550,12150,12450,12450,39810
2015-04-16,12550,12800,12350,12650,12650,39420
2015-04-17,12650,12750,12400,12500,12500,27651
2015-04-20,12550,12550,12350,12400,12400,45473
2015-04-21,13500,14250,12700,12750,12750,653023
2015-04-22,12850,13100,12600,12750,12750,131062
2015-04-23,13000,13000,12550,12900,12900,59890
2015-04-24,12850,13250,12750,13150,13150,44265
2015-04-27,13450,13550,13150,13200,13200,79846
2015-04-28,13200,13350,12950,13050,13050,48818
2015-04-29,13000,13200,12700,12750,12750,33226
2015-04-30,12750,12950,12500,12750,12750,49661
2015-05-04,12800,12850,12450,12650,12650,20554
2015-05-06,12550,12700,12350,12600,12600,49940
2015-05-07,12500,12650,12200,12300,12300,23722
2015-05-08,12450,12600,12300,12500,12500,15679
2015-05-11,12600,12650,12400,12650,12650,31979
2015-05-12,12650,12700,12400,12700,12700,47954
2015-05-13,12800,12800,12500,12700,12700,14353
2015-05-14,12700,12700,12550,12550,12550,25741
2015-05-15,12650,13150,12550,12950,12950,28831
2015-05-18,12950,12950,12550,12700,12700,50852
2015-05-19,12750,12800,12600,12600,12600,19436
2015-05-20,12500,12600,12300,12350,12350,45640
2015-05-21,12400,12450,12200,12400,12400,34056
2015-05-22,12500,12500,11850,12100,12100,60503
2015-05-26,12000,12750,11850,12300,12300,45496
2015-05-27,12150,12200,11650,11900,11900,61551
2015-05-28,11850,12000,11650,11800,11800,33264
2015-05-29,11600,11900,11550,11800,11800,29975
2015-06-01,11800,11800,11500,11700,11700,26445
2015-06-02,11600,11750,11200,11500,11500,57853
2015-06-03,11350,11700,11350,11450,11450,14413
2015-06-04,11450,11650,11150,11150,11150,25425
2015-06-05,11150,11400,11000,11250,11250,31707
2015-06-08,11250,11400,11000,11050,11050,38815
2015-06-09,11200,11600,10800,11600,11600,82490
2015-06-10,11600,11600,11200,11200,11200,16490
2015-06-11,11400,11900,11050,11400,11400,53210
2015-06-12,11500,11500,11000,11150,11150,52584
2015-06-15,10850,11050,10650,10950,10950,44159
2015-06-16,10800,11000,10700,11000,11000,38330
2015-06-17,10900,11050,10600,10950,10950,50944
2015-06-18,10900,11150,10800,11000,11000,27510
2015-06-19,10900,11000,10700,10800,10800,35391
2015-06-22,10700,10900,10650,10850,10850,28144
2015-06-23,10800,10900,10600,10600,10600,45847
2015-06-24,10600,10900,10550,10750,10750,21489
2015-06-25,10750,10950,10700,10850,10850,18586
2015-06-26,10900,11000,10750,10750,10750,14282
2015-06-29,10750,10850,10550,10850,10850,26522
2015-06-30,10900,10900,10600,10700,10700,24707
2015-07-01,10800,10900,10550,10750,10750,20622
2015-07-02,10900,11150,10850,11100,11100,21279
2015-07-03,11050,11550,11000,11500,11500,40594
2015-07-06,11450,11600,11200,11550,11550,31232
2015-07-07,11650,12150,11500,11900,11900,55922
2015-07-08,12000,12050,11300,11550,11550,25968
2015-07-09,11300,11650,11200,11500,11500,38842
2015-07-10,11700,11700,11350,11550,11550,17623
2015-07-13,11550,11700,11450,11600,11600,18578
2015-07-14,11550,11650,11450,11600,11600,16273
2015-07-15,11650,11650,11300,11550,11550,22555
2015-07-16,11600,11600,11450,11550,11550,5091
2015-07-17,11550,11750,11400,11650,11650,11936
2015-07-20,11600,12000,11500,11800,11800,18786
2015-07-21,11700,11950,11600,11900,11900,16037
2015-07-22,12150,12150,11500,11750,11750,27921
2015-07-23,11600,11750,11550,11600,11600,10308
2015-07-24,11650,11650,11350,11450,11450,14627
2015-07-27,11500,11500,11200,11400,11400,24275
2015-07-28,11400,11900,11250,11700,11700,25331
2015-07-29,11750,11850,11550,11600,11600,10944
2015-07-30,11650,12000,11550,11850,11850,21255
2015-07-31,11850,11900,11450,11650,11650,21812
2015-08-03,11750,11750,11200,11300,11300,25232
2015-08-04,11350,11650,11200,11600,11600,23939
2015-08-05,11500,11750,11500,11600,11600,21661
2015-08-06,11600,11750,11400,11450,11450,10836
2015-08-07,11350,11650,11350,11550,11550,5934
2015-08-10,11650,11650,11350,11350,11350,6168
2015-08-11,11300,11500,11050,11150,11150,16323
2015-08-12,11200,11600,10850,11500,11500,23025
2015-08-13,11500,11650,11200,11500,11500,14740
2015-08-17,11550,11600,11000,11100,11100,12449
2015-08-18,11100,11100,10900,10950,10950,46042
2015-08-19,10750,11400,10750,11150,11150,12025
2015-08-20,11550,11550,11100,11100,11100,9584
2015-08-21,10850,11300,10800,11000,11000,7990
2015-08-24,11550,11550,10800,11000,11000,10290
2015-08-25,11400,11450,11000,11250,11250,9485
2015-08-26,11200,11450,10900,11400,11400,14199
2015-08-27,11400,11500,10500,10900,10900,57222
2015-08-28,10900,11100,10700,11000,11000,31983
2015-08-31,10950,11250,10900,10950,10950,12529
2015-09-01,11000,11150,10750,10850,10850,24627
2015-09-02,10850,11050,10750,10950,10950,9725
2015-09-03,11050,11200,10950,11100,11100,8928
2015-09-04,11000,11250,11000,11100,11100,9739
2015-09-07,11050,11600,11000,11450,11450,11071
2015-09-08,11400,11650,10950,11550,11550,19906
2015-09-09,11600,11600,11400,11550,11550,11370
2015-09-10,11600,12000,11500,12000,12000,15861
2015-09-11,11750,11950,11500,11600,11600,14064
2015-09-14,11700,11750,11500,11500,11500,6822
2015-09-15,11600,11700,11400,11400,11400,1286
2015-09-16,11550,11650,11350,11450,11450,3432
2015-09-17,11600,11750,11350,11350,11350,4185
2015-09-18,11350,11500,11200,11350,11350,6310
2015-09-21,11300,11400,11100,11350,11350,8377
2015-09-22,11500,11650,11300,11550,11550,4564
2015-09-23,11550,11800,11400,11750,11750,8100
2015-09-24,11600,12000,11600,11850,11850,20319
2015-09-25,12050,12600,11900,12450,12450,35791
2015-09-30,12700,12700,12200,12450,12450,16878
2015-10-01,12450,12750,12100,12700,12700,26443
2015-10-02,12700,13200,12450,12950,12950,18706
2015-10-05,13000,13350,12550,12800,12800,13385
2015-10-06,13000,13000,12300,12750,12750,17725
2015-10-07,12550,12700,12300,12600,12600,16905
