Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,23438,23563,22441,22535,22535,647746
2015-01-05,22597,22628,21631,21756,21756,474870
2015-01-06,21225,21475,20509,20821,20821,595220
2015-01-07,20540,21163,20540,20758,20758,286858
2015-01-08,20883,21537,20789,20790,20790,412786
2015-01-09,21132,21662,20820,21569,21569,497073
2015-01-12,21319,21319,20477,20478,20478,791762
2015-01-13,20353,20789,19761,19948,19948,751523
2015-01-14,20103,20166,19262,19356,19356,808826
2015-01-15,19542,19916,19200,19294,19294,765109
2015-01-16,19418,19449,18670,18826,18826,641409
2015-01-19,19137,19698,19106,19418,19418,595022
2015-01-20,19355,19979,19324,19418,19418,545521
2015-01-21,19355,19418,18701,18888,18888,461995
2015-01-22,18981,19667,18981,19013,19013,645116
2015-01-23,19387,19449,18140,18452,18452,1207096
2015-01-26,18327,18576,17922,18203,18203,645222
2015-01-27,18264,18981,18233,18982,18982,755009
2015-01-28,18825,21818,18763,21818,21818,2493621
2015-01-29,21911,23283,21600,22036,22036,2605167
2015-01-30,22503,24436,21942,23688,23688,2666080
2015-02-02,23781,25745,23563,24468,24468,1908576
2015-02-03,25122,25122,24062,24249,24249,841240
2015-02-04,24748,25402,24405,24468,24468,1012771
2015-02-05,24155,24311,23438,24187,24187,707883
2015-02-06,24374,24467,23345,23688,23688,780083
2015-02-09,23376,24062,22940,23221,23221,667820
2015-02-10,23407,23688,22566,22878,22878,530529
2015-02-11,23189,24779,22909,24249,24249,1180540
2015-02-12,23937,23968,22940,23190,23190,1011869
2015-02-13,23376,23844,22940,23408,23408,518074
2015-02-16,23532,24249,23189,24156,24156,556861
2015-02-17,24405,25184,24062,24187,24187,780939
2015-02-23,24592,25059,24342,25060,25060,579221
2015-02-24,25059,25090,24592,24779,24779,464825
2015-02-25,24935,27864,24903,26836,26836,1973071
2015-02-26,27116,28332,26898,27616,27616,1470756
2015-02-27,28020,28114,26181,26182,26182,3593938
2015-03-02,26618,27210,26524,26961,26961,1060934
2015-03-03,27148,27210,25994,26338,26338,919951
2015-03-04,26275,27085,25870,26494,26494,825561
2015-03-05,26400,27179,26150,26681,26681,415635
2015-03-06,26618,26929,26337,26899,26899,556017
2015-03-09,26711,29361,26680,27896,27896,2034023
2015-03-10,27833,28083,26587,26743,26743,881420
2015-03-11,26057,26462,25340,25371,25371,1056764
2015-03-12,25402,26057,24280,24374,24374,1334867
2015-03-13,24654,24935,23501,23688,23688,1648410
2015-03-16,23376,23501,22067,22068,22068,2169701
2015-03-17,22316,23033,22192,22753,22753,1275564
2015-03-18,22909,24311,22909,23688,23688,1588139
2015-03-19,24436,24685,23719,24125,24125,887523
2015-03-20,24093,24124,23563,23875,23875,458376
2015-03-23,24311,25683,24093,25122,25122,1171813
2015-03-24,25309,25558,24748,25216,25216,676190
2015-03-25,25309,25589,24436,24748,24748,559503
2015-03-26,24374,24810,24031,24156,24156,465633
2015-03-27,24436,24716,23906,24156,24156,338953
2015-03-30,24155,24280,23438,24218,24218,337209
2015-03-31,24498,24748,24031,24031,24031,377583
2015-04-01,24311,24405,23594,23657,23657,414107
2015-04-02,23688,24498,23220,24436,24436,594847
2015-04-03,24935,24997,24342,24530,24530,538029
2015-04-06,24779,27210,24374,26712,26712,2218674
2015-04-07,26805,26929,25994,26868,26868,1164543
2015-04-08,27272,27958,26929,26930,26930,1190675
2015-04-09,26805,27085,26088,26992,26992,862057
2015-04-10,27272,28020,26649,26649,26649,925889
2015-04-13,26929,28737,26805,28675,28675,1821679
2015-04-14,28987,29797,28114,28987,28987,1279169
2015-04-15,29454,29485,28675,28738,28738,784713
2015-04-16,28612,29485,28270,28987,28987,774845
2015-04-17,29236,29485,28363,28738,28738,580901
2015-04-20,27833,28270,27615,27616,27616,908076
2015-04-21,27927,28114,27459,27491,27491,465175
2015-04-22,27522,28238,26119,27242,27242,740449
2015-04-23,27553,27677,26898,27273,27273,481631
2015-04-24,27272,27771,25932,25964,25964,866702
2015-04-27,25901,26774,25714,26525,26525,392000
2015-04-28,26929,27646,25464,25652,25652,1071999
2015-04-29,25558,25651,24249,24343,24343,924825
2015-04-30,24342,24716,24218,24218,24218,357491
2015-05-04,24342,25464,24342,24935,24935,467319
2015-05-06,24529,24779,24374,24592,24592,346585
2015-05-07,24249,24561,23906,24530,24530,317195
2015-05-08,24748,25215,24405,24436,24436,276133
