Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,24250,25550,24250,24600,24600,10017
2015-01-05,25150,25500,24050,24500,24500,12815
2015-01-06,24550,24550,23700,23850,23850,23222
2015-01-07,24200,24200,22700,22900,22900,36622
2015-01-08,23200,23700,22550,22800,22800,21722
2015-01-09,23500,23500,22750,22900,22900,19771
2015-01-12,22900,23300,22500,23000,23000,18052
2015-01-13,23150,23150,22600,22800,22800,19720
2015-01-14,23000,23000,22400,22500,22500,9797
2015-01-15,22500,22550,21900,22200,22200,16455
2015-01-16,22200,24400,21700,23600,23600,29913
2015-01-19,24050,24050,23100,23600,23600,11383
2015-01-20,24000,24000,23200,23350,23350,7488
2015-01-21,23050,23750,22900,22900,22900,9123
2015-01-22,23400,23400,22600,22600,22600,5992
2015-01-23,22200,23350,22050,22600,22600,17104
2015-01-26,22600,23400,22500,23100,23100,10458
2015-01-27,23400,24650,23250,24100,24100,24041
2015-01-28,24300,24600,23500,23650,23650,5470
2015-01-29,23500,24000,23350,23650,23650,10379
2015-01-30,24100,24100,23250,23450,23450,6575
2015-02-02,23450,23500,22850,23000,23000,13463
2015-02-03,23450,23900,23000,23100,23100,13336
2015-02-04,23700,23700,23100,23100,23100,10400
2015-02-05,23400,23800,22850,23250,23250,12849
2015-02-06,23250,24600,23100,24200,24200,28418
2015-02-09,24450,24700,23800,24100,24100,11412
2015-02-10,24000,25200,23350,24500,24500,22562
2015-02-11,25200,25500,24200,24500,24500,19743
2015-02-12,24800,24800,23800,23950,23950,9419
2015-02-13,23950,24650,23400,23500,23500,14995
2015-02-16,24050,24050,22950,22950,22950,10669
2015-02-17,22950,23450,22900,23150,23150,7169
2015-02-23,23150,23900,22700,23750,23750,14898
2015-02-24,23400,25500,23400,24500,24500,34225
2015-02-25,25150,28150,24650,27800,27800,107897
2015-02-26,28400,29600,27500,28000,28000,63679
2015-02-27,28000,29000,26800,27700,27700,37298
2015-03-02,27750,29200,27150,28600,28600,41635
